Applied potential [V],WE current [A],WE current [A].1,WE current [A].2,WE current filtered [A] (3 Hz),WE current filtered [A] (2 Hz),WE current filtered [A] (1 Hz)
-0.06070818,3.938357e-06,2.082928e-06,-1.855429e-06,3.6978239265134817e-06,3.6825739905012817e-06,3.774777249206174e-06
-0.0596337,3.926107e-06,2.095178e-06,-1.830929e-06,3.7082197599738322e-06,3.699713481605576e-06,3.79200753158441e-06
-0.058559216,3.76642e-06,2.086428e-06,-1.679992e-06,3.7190400804338206e-06,3.717213916712152e-06,3.8090070670567235e-06
-0.057484736,3.536296e-06,2.03524e-06,-1.501055e-06,3.7306133622570443e-06,3.735115154149521e-06,3.825755753362099e-06
-0.056410256,3.394984e-06,1.974866e-06,-1.420118e-06,3.7432491967819704e-06,3.7534571732251665e-06,3.842234197210185e-06
-0.055335776,3.434359e-06,1.934616e-06,-1.499743e-06,3.7572254578767593e-06,3.7722792690368946e-06,3.858423770022818e-06
-0.054261292,3.660983e-06,1.916678e-06,-1.744304e-06,3.7727767396331225e-06,3.7916192418712298e-06,3.874306661870961e-06
-0.053186812,3.821982e-06,1.931553e-06,-1.890429e-06,3.7900846025214824e-06,3.8115125992984782e-06,3.88986593335454e-06
-0.052112328,3.898982e-06,2.04224e-06,-1.856741e-06,3.8092700728459834e-06,3.831991787775546e-06,3.905085565170515e-06
-0.051037852,3.758545e-06,2.13149e-06,-1.627055e-06,3.830388726728759e-06,3.853085468727245e-06,3.919950505113276e-06
-0.049963368,3.630796e-06,2.148553e-06,-1.482243e-06,3.853428564930983e-06,3.874817851892793e-06,3.934446712251364e-06
-0.048888888,3.685483e-06,2.152053e-06,-1.53343e-06,3.878310756217068e-06,3.8972080963439135e-06,3.9485611980257335e-06
-0.047814408,3.795733e-06,2.093428e-06,-1.702304e-06,3.904893198879781e-06,3.9202697870958115e-06,3.962282064017642e-06
-0.046739924,3.891982e-06,1.997178e-06,-1.894804e-06,3.932976725540001e-06,3.944010492715544e-06,3.9755985361386875e-06
-0.045665448,4.002231e-06,2.006803e-06,-1.995428e-06,3.962313659927872e-06,3.968431406882042e-06,3.988500995001858e-06
-0.044590964,4.102856e-06,2.08424e-06,-2.018616e-06,3.992618332613568e-06,3.993527074600188e-06,4.000981002240793e-06
-0.043516484,4.157981e-06,2.169115e-06,-1.988866e-06,4.023579082679541e-06,4.01928520185646e-06,4.0130313225549636e-06
-0.042442,4.179856e-06,2.246552e-06,-1.933303e-06,4.054871219489952e-06,4.045686546031747e-06,4.024645941271396e-06
-0.04136752,4.194731e-06,2.294677e-06,-1.900054e-06,4.0861703951829585e-06,4.072704883405255e-06,4.0358200772288305e-06
-0.040293036,4.176793e-06,2.315239e-06,-1.861554e-06,4.117165842953344e-06,4.100307049574998e-06,4.046550190807925e-06
-0.03921856,4.171981e-06,2.331427e-06,-1.840554e-06,4.147572964453495e-06,4.128453048515135e-06,4.056833986951181e-06
-0.03814408,4.175481e-06,2.333177e-06,-1.842304e-06,4.177144795973557e-06,4.157096226186631e-06,4.066670413038589e-06
-0.037069596,4.188606e-06,2.338427e-06,-1.850179e-06,4.205681941471534e-06,4.186183505004599e-06,4.076059651509443e-06
-0.035995116,4.204356e-06,2.343677e-06,-1.860679e-06,4.233040625871618e-06,4.215655675943286e-06,4.08500310714719e-06
-0.034920632,4.226668e-06,2.349802e-06,-1.876866e-06,4.259138590696851e-06,4.245447745550606e-06,4.093503388972468e-06
-0.033846156,4.269543e-06,2.358989e-06,-1.910553e-06,4.283958624070935e-06,4.275489335597117e-06,4.101564286719537e-06
-0.032771674,4.290543e-06,2.366864e-06,-1.923678e-06,4.3075495878735606e-06,4.305705133472168e-06,4.109190741902961e-06
-0.031697192,4.34348e-06,2.379989e-06,-1.963491e-06,4.330024876851269e-06,4.336015391753324e-06,4.116388813514551e-06
-0.03062271,4.395105e-06,2.394426e-06,-2.000678e-06,4.351558318816852e-06,4.366336475616557e-06,4.12316563842516e-06
-0.02954823,4.455917e-06,2.412801e-06,-2.043115e-06,4.372377602852053e-06,4.396581456931815e-06,4.1295293866017116e-06
-0.028473748,4.530292e-06,2.432051e-06,-2.09824e-06,4.39275540444014e-06,4.426660754007862e-06,4.135489211286745e-06
-0.027399266,4.598979e-06,2.451739e-06,-2.14724e-06,4.412998462656881e-06,4.456482816010841e-06,4.141055194325528e-06
-0.026324786,4.646229e-06,2.474489e-06,-2.17174e-06,4.4334349535874655e-06,4.4859548510667095e-06,4.14623828686426e-06
-0.025250304,4.640541e-06,2.517363e-06,-2.123178e-06,4.4544005928520945e-06,4.514983596930184e-06,4.151050245681717e-06
-0.024175824,4.536417e-06,2.569425e-06,-1.966991e-06,4.476223983184496e-06,4.543476132795608e-06,4.155503565455642e-06
-0.023101342,4.39248e-06,2.608363e-06,-1.784117e-06,4.499211792935457e-06,4.571340730244138e-06,4.159611407303771e-06
-0.022026862,4.307168e-06,2.606175e-06,-1.700992e-06,4.523634399264282e-06,4.598487740357556e-06,4.16338752397733e-06
-0.020952382,4.346543e-06,2.566801e-06,-1.779742e-06,4.549712646945847e-06,4.624830512584784e-06,4.166846182121628e-06
-0.0198779,4.510604e-06,2.508176e-06,-2.002428e-06,4.577606353952275e-06,4.650286338975283e-06,4.170002082053631e-06
-0.018803418,4.589791e-06,2.446051e-06,-2.14374e-06,4.607405136477404e-06,4.674777414928437e-06,4.172870275539833e-06
-0.017728938,4.564417e-06,2.448239e-06,-2.116178e-06,4.639122031903861e-06,4.6982318047705255e-06,4.1754660820889695e-06
-0.016654456,4.459855e-06,2.506426e-06,-1.953428e-06,4.672690274718592e-06,4.7205843974409994e-06,4.177805004303058e-06
-0.015579975,4.318543e-06,2.527863e-06,-1.790679e-06,4.707963434783044e-06,4.741777834541958e-06,4.179902642856437e-06
-0.014505494,4.35398e-06,2.520426e-06,-1.833554e-06,4.744718966270419e-06,4.761763390160571e-06,4.1817746116958315e-06
-0.013431014,4.564417e-06,2.518676e-06,-2.04574e-06,4.782665045631568e-06,4.780501779390417e-06,4.183436454074557e-06
-0.012356532,4.928415e-06,2.662613e-06,-2.265802e-06,4.821450406862436e-06,4.797963870558111e-06,4.184903560050534e-06
-0.011282051,5.163789e-06,2.7943e-06,-2.369489e-06,4.8606767242988465e-06,4.8141312750581194e-06,4.18619108609049e-06
-0.01020757,5.173852e-06,2.831049e-06,-2.342801e-06,4.8999129616043065e-06,4.828996788688136e-06,4.187313877431403e-06
-0.009133089,5.123102e-06,2.831487e-06,-2.291614e-06,4.9387110134068315e-06,4.842564659693082e-06,4.188286393854445e-06
-0.008058607,5.069727e-06,2.816612e-06,-2.253114e-06,4.976621920075699e-06,4.854850661480656e-06,4.189122639526072e-06
-0.006984127,5.046102e-06,2.815299e-06,-2.230802e-06,5.0132119352524195e-06,4.865881952120102e-06,4.1898360975546915e-06
-0.005909646,5.035602e-06,2.826674e-06,-2.208927e-06,5.048077762264824e-06,4.875696708099311e-06,4.19043966989888e-06
-0.004835164,5.045227e-06,2.849424e-06,-2.195802e-06,5.080860339056305e-06,4.884343526144429e-06,4.190945623243541e-06
-0.003760683,5.085039e-06,2.887924e-06,-2.197115e-06,5.111256632345771e-06,4.8918805939441494e-06,4.1913655414327335e-06
-0.002686202,5.132289e-06,2.934736e-06,-2.197552e-06,5.139028993955942e-06,4.898374638136934e-06,4.19171028501142e-06
-0.001611721,5.166852e-06,2.982861e-06,-2.18399e-06,5.164011732344753e-06,4.903899665711762e-06,4.19198995838207e-06
-0.00053724,5.248226e-06,3.037111e-06,-2.211115e-06,5.186114659467501e-06,4.908535522856347e-06,4.192213885025312e-06
