Applied potential [V],WE current [A],WE current [A].1,WE current [A].2,WE current filtered [A] (15 Hz),WE current filtered [A] (5 Hz),WE current filtered [A] (2 Hz)
-0.2842,2.21899e-06,1.088495e-06,-1.130495e-06,2.2028913802737786e-06,2.2242371042007084e-06,2.2445081778322367e-06
-0.2831249999999999,2.23999e-06,1.151494e-06,-1.088495e-06,2.2242604078868194e-06,2.2487783383759055e-06,2.2550100587379024e-06
-0.282051,2.250052e-06,1.200057e-06,-1.049995e-06,2.2544414288268917e-06,2.272298899722136e-06,2.2658847130011013e-06
-0.280976,2.277177e-06,1.257806e-06,-1.01937e-06,2.2833132066998996e-06,2.2948813307478294e-06,2.277130377285101e-06
-0.279902,2.298177e-06,1.296306e-06,-1.00187e-06,2.3059918600229573e-06,2.3167215992229648e-06,2.2887437939356247e-06
-0.278827,2.323552e-06,1.328244e-06,-9.95308e-07,2.3227497461680103e-06,2.3380500552282736e-06,2.3007205817886993e-06
-0.2777529999999999,2.341927e-06,1.350556e-06,-9.9137e-07,2.3364313963142485e-06,2.3590554119950157e-06,2.31305561895281e-06
-0.276678,2.353301e-06,1.364556e-06,-9.88745e-07,2.349892184922203e-06,2.3798219047822984e-06,2.3257434242755555e-06
-0.2756039999999999,2.367739e-06,1.375493e-06,-9.92245e-07,2.3645016115137043e-06,2.4002878514164867e-06,2.338778524491797e-06
-0.2745289999999999,2.371676e-06,1.382056e-06,-9.8962e-07,2.379735951754883e-06,2.4202311466102053e-06,2.3521557946772685e-06
-0.273455,2.386989e-06,1.385118e-06,-1.00187e-06,2.3940165683353702e-06,2.439283963983557e-06,2.3658707605815134e-06
-0.27238,2.404051e-06,1.399556e-06,-1.004495e-06,2.4070749922075435e-06,2.456975341823488e-06,2.3799198526641152e-06
-0.271306,2.431614e-06,1.411368e-06,-1.020245e-06,2.4229858690938714e-06,2.472796675542921e-06,2.3943006031833804e-06
-0.270231,2.467926e-06,1.420993e-06,-1.046932e-06,2.451106335815295e-06,2.486281788830631e-06,2.409011779461838e-06
-0.269157,2.511238e-06,1.431931e-06,-1.079307e-06,2.501815770349883e-06,2.4970906292436223e-06,2.4240534484533514e-06
-0.2680829999999999,2.558488e-06,1.447681e-06,-1.110807e-06,2.5770891600134644e-06,2.5050841829656395e-06,2.439426969935399e-06
-0.2670079999999999,2.632425e-06,1.465618e-06,-1.166807e-06,2.661358091730451e-06,2.5103783394123602e-06,2.4551349180135464e-06
-0.265934,2.716425e-06,1.471743e-06,-1.244681e-06,2.7212151837369322e-06,2.5133664437651535e-06,2.4711809331062073e-06
-0.264859,2.743987e-06,1.458618e-06,-1.285369e-06,2.718918390444966e-06,2.5147042076564903e-06,2.4875695091084795e-06
-0.263785,2.6473e-06,1.415306e-06,-1.231994e-06,2.635062617786824e-06,2.5152562146571634e-06,2.504305722916774e-06
-0.26271,2.505113e-06,1.368056e-06,-1.137057e-06,2.4869555261244002e-06,2.516009728618667e-06,2.521394915798101e-06
-0.261636,2.319177e-06,1.323869e-06,-9.95308e-07,2.328830306080866e-06,2.5179677154205673e-06,2.538842338042581e-06
-0.260561,2.189677e-06,1.286244e-06,-9.03433e-07,2.229820961390383e-06,2.5220374837670496e-06,2.5566527697646735e-06
-0.2594869999999999,2.308239e-06,1.278806e-06,-1.029432e-06,2.2396063158344328e-06,2.5289328317952143e-06,2.5748301314643244e-06
-0.258412,2.280239e-06,1.350994e-06,-9.29245e-07,2.360658539696879e-06,2.539105375239051e-06,2.5933770979466566e-06
-0.257338,2.512988e-06,1.518118e-06,-9.9487e-07,2.5441676148675775e-06,2.5527151404762134e-06,2.6122947284627204e-06
-0.2562629999999999,2.761925e-06,1.576305e-06,-1.185619e-06,2.7141636373708436e-06,2.5696428452564467e-06,2.63158212462136e-06
-0.255189,2.899737e-06,1.57018e-06,-1.329556e-06,2.8073024611738308e-06,2.589538501733207e-06,2.65123612595479e-06
-0.254114,2.779862e-06,1.413556e-06,-1.366306e-06,2.804724816357538e-06,2.61189500182699e-06,2.671251051230076e-06
-0.25304,2.669175e-06,1.350994e-06,-1.318181e-06,2.736642579314747e-06,2.6361324751940754e-06,2.6916184918620763e-06
-0.251965,2.64205e-06,1.378993e-06,-1.263056e-06,2.6587662223007686e-06,2.6616796670747806e-06,2.712327162177957e-06
-0.250891,2.63155e-06,1.437618e-06,-1.193932e-06,2.618503521777533e-06,2.688041551202666e-06,2.733362809787819e-06
-0.2498159999999999,2.65605e-06,1.497555e-06,-1.158494e-06,2.6330612416659015e-06,2.7148465075822467e-06,2.754708187855711e-06
-0.248742,2.69805e-06,1.562742e-06,-1.135307e-06,2.689529486173995e-06,2.741870391134058e-06,2.7763430895736665e-06
-0.247667,2.766737e-06,1.629242e-06,-1.137494e-06,2.7607442601659186e-06,2.7690379515737117e-06,2.7982444435997384e-06
-0.2465929999999999,2.813112e-06,1.68743e-06,-1.125682e-06,2.822975990275737e-06,2.7964041676306258e-06,2.820386467662337e-06
-0.245518,2.854674e-06,1.720242e-06,-1.134432e-06,2.8651756301700986e-06,2.824119338951913e-06,2.8427408760228436e-06
-0.244444,2.880487e-06,1.744742e-06,-1.135744e-06,2.8883907714105482e-06,2.8523825740535732e-06,2.8652771350990995e-06
-0.243369,2.907174e-06,1.757867e-06,-1.149307e-06,2.900235805557129e-06,2.8813888941741942e-06,2.887962760344907e-06
-0.2422949999999999,2.918112e-06,1.768804e-06,-1.149307e-06,2.909659006984648e-06,2.9112756485255824e-06,2.9107636464947322e-06
-0.24122,2.933861e-06,1.772742e-06,-1.161119e-06,2.923822529119518e-06,2.942074244154055e-06,2.933644422535936e-06
-0.240146,2.939549e-06,1.775367e-06,-1.164182e-06,2.946092378438649e-06,2.973673159545839e-06,2.956568822264158e-06
-0.2390719999999999,2.967549e-06,1.792429e-06,-1.175119e-06,2.974462671747721e-06,3.0057976326820004e-06,2.9795000610032536e-06
-0.237997,2.988111e-06,1.807741e-06,-1.180369e-06,3.0019672720062304e-06,3.0380101401432624e-06,3.0024012090202626e-06
-0.236923,3.015674e-06,1.822616e-06,-1.193057e-06,3.0212935474404815e-06,3.0697337747842923e-06,3.0252355523330136e-06
-0.235848,3.044986e-06,1.841429e-06,-1.203557e-06,3.032789818127958e-06,3.1002979902464894e-06,3.047966931994109e-06
-0.2347739999999999,3.077798e-06,1.859804e-06,-1.217994e-06,3.0501447296145967e-06,3.129003160391847e-06,3.070560053547058e-06
-0.233699,3.116298e-06,1.881241e-06,-1.235056e-06,3.0961768691381057e-06,3.155197370190594e-06,3.092980759198091e-06
-0.232625,3.179735e-06,1.898304e-06,-1.281431e-06,3.1864910916637006e-06,3.1783562652594085e-06,3.1151962563402695e-06
-0.2315499999999999,3.249298e-06,1.916241e-06,-1.333056e-06,3.3096822880020824e-06,3.1981551343255396e-06,3.13717529741026e-06
-0.230476,3.36611e-06,1.931553e-06,-1.434556e-06,3.4208967210844848e-06,3.2145221596719825e-06,3.1588883076492927e-06
-0.229401,3.485547e-06,1.944678e-06,-1.540868e-06,3.4610708912422935e-06,3.2276633185861796e-06,3.1803074591596042e-06
-0.228327,3.506984e-06,1.942928e-06,-1.564055e-06,3.39567984911538e-06,3.2380528937334933e-06,3.201406691651241e-06
-0.2272519999999999,3.282985e-06,1.874679e-06,-1.408306e-06,3.2469422190312175e-06,3.2463886917801594e-06,3.222161682376873e-06
-0.226178,3.058986e-06,1.808179e-06,-1.250806e-06,3.0911260795757734e-06,3.2535170763095757e-06,3.2425497698189554e-06
-0.225103,2.952674e-06,1.770992e-06,-1.181682e-06,3.0153900851640956e-06,3.2603384757706304e-06,3.2625498375434897e-06
-0.2240289999999999,2.959674e-06,1.749992e-06,-1.209682e-06,3.0613044256468457e-06,3.2677076267738468e-06,3.2821421660765156e-06
-0.2229539999999999,3.16836e-06,1.799866e-06,-1.368493e-06,3.1968811306400115e-06,3.276343367734818e-06,3.301308261552285e-06
-0.22188,3.539796e-06,1.936366e-06,-1.60343e-06,3.339818020846399e-06,3.286760193229409e-06,3.320030670191529e-06
-0.220805,3.477671e-06,1.843616e-06,-1.634055e-06,3.4150143304359463e-06,3.299229005070088e-06,3.3382927874801996e-06
-0.2197309999999999,3.316235e-06,1.777554e-06,-1.53868e-06,3.4025733417032483e-06,3.3137691775483067e-06,3.3560786703935424e-06
-0.218656,3.263735e-06,1.787617e-06,-1.476118e-06,3.3420477129871663e-06,3.3301696350050483e-06,3.37337286030101e-06
-0.217582,3.27336e-06,1.847116e-06,-1.426243e-06,3.295414876480469e-06,3.348033745884138e-06,3.3901602233777394e-06
-0.2165069999999999,3.324547e-06,1.935053e-06,-1.389493e-06,3.301961104347531e-06,3.366841246555995e-06,3.4064258144464956e-06
-0.2154329999999999,3.403734e-06,2.019928e-06,-1.383806e-06,3.358277944521149e-06,3.3860195562770794e-06,3.4221547691608327e-06
-0.214358,3.457546e-06,2.067178e-06,-1.390368e-06,3.4313112392706815e-06,3.405016377767211e-06,3.4373322283203556e-06
-0.213284,3.474609e-06,2.07549e-06,-1.399118e-06,3.4870434984991466e-06,3.4233654377167195e-06,3.4519432969271045e-06
-0.2122099999999999,3.490359e-06,2.072428e-06,-1.417931e-06,3.5112064809672584e-06,3.4407378648831124e-06,3.465973039413445e-06
-0.211135,3.496046e-06,2.063678e-06,-1.432368e-06,3.5108049674481247e-06,3.4569732220146877e-06,3.4794065113534708e-06
-0.210061,3.497359e-06,2.050115e-06,-1.447243e-06,3.5018511032737416e-06,3.4720865652447324e-06,3.4922288269436438e-06
-0.2089859999999999,3.506984e-06,2.047053e-06,-1.45993e-06,3.4963593148519962e-06,3.4862508365160183e-06,3.50442526061056e-06
-0.2079119999999999,3.507421e-06,2.040053e-06,-1.467368e-06,3.4976068388556763e-06,3.499757005494682e-06,3.5159813802644815e-06
-0.206837,3.511359e-06,2.039178e-06,-1.47218e-06,3.503436451904119e-06,3.5129572489461993e-06,3.526883208951329e-06
-0.205763,3.513546e-06,2.043115e-06,-1.47043e-06,3.511312555015302e-06,3.526198719855638e-06,3.537117410950135e-06
-0.2046879999999999,3.511796e-06,2.04224e-06,-1.469555e-06,3.5197193439382177e-06,3.5397568333083314e-06,3.5466714977101928e-06
-0.203614,3.512671e-06,2.043115e-06,-1.469555e-06,3.5260148549867926e-06,3.5537772970673483e-06,3.555534048422424e-06
-0.202539,3.510046e-06,2.044865e-06,-1.46518e-06,3.525476321368363e-06,3.5682352619986323e-06,3.5636949394806597e-06
-0.2014649999999999,3.520546e-06,2.047928e-06,-1.472618e-06,3.5155910894399015e-06,3.5829179931315937e-06,3.571145576626786e-06
-0.2003899999999999,3.525359e-06,2.048365e-06,-1.476993e-06,3.503740776912598e-06,3.5974345201645717e-06,3.5778791232138126e-06
-0.199316,3.542858e-06,2.055365e-06,-1.487493e-06,3.5102663341903767e-06,3.6112521000330385e-06,3.5838907177961354e-06
-0.198241,3.574796e-06,2.060178e-06,-1.514618e-06,3.5591218451221713e-06,3.6237554250631767e-06,3.5891776742072376e-06
-0.1971669999999999,3.618108e-06,2.060615e-06,-1.557493e-06,3.6575591835750572e-06,3.6343208603640174e-06,3.593739657457357e-06
-0.196092,3.693358e-06,2.06849e-06,-1.624867e-06,3.778923887520518e-06,3.6423951886557055e-06,3.5975788292230893e-06
-0.195018,3.84867e-06,2.076803e-06,-1.771867e-06,3.866849349385008e-06,3.6475669821150668e-06,3.6006999574470393e-06
-0.193943,3.94492e-06,2.088615e-06,-1.856304e-06,3.866519837321321e-06,3.649619311115087e-06,3.603110485641055e-06
-0.1928689999999999,3.895482e-06,2.115303e-06,-1.780179e-06,3.765144950339163e-06,3.6485552755600143e-06,3.6048205588815004e-06
-0.191794,3.608921e-06,2.05624e-06,-1.55268e-06,3.6094595457798484e-06,3.644592566890169e-06,3.6058430051378465e-06
-0.19072,3.359547e-06,1.945116e-06,-1.414431e-06,3.4805653916178137e-06,3.6381290650854565e-06,3.6061932723591454e-06
-0.1896449999999999,3.313172e-06,1.858929e-06,-1.454243e-06,3.440442967854931e-06,3.6296869204739193e-06,3.6058893234737053e-06
-0.188571,3.486859e-06,1.834866e-06,-1.651992e-06,3.4908896393804488e-06,3.6198461428093878e-06,3.6049514929431094e-06
-0.187496,3.782608e-06,1.904866e-06,-1.877741e-06,3.5777113253162816e-06,3.6091794848032034e-06,3.603402309620394e-06
-0.186422,3.68767e-06,1.841866e-06,-1.845804e-06,3.635233480001212e-06,3.598198491236305e-06,3.6012662913696985e-06
-0.1853469999999999,3.550296e-06,1.799866e-06,-1.750429e-06,3.633109569815868e-06,3.5873170456805866e-06,3.598569717284407e-06
-0.184273,3.511359e-06,1.839679e-06,-1.67168e-06,3.5893312755984226e-06,3.5768348940673857e-06,3.5953403834979954e-06
-0.183199,3.528421e-06,1.920178e-06,-1.608242e-06,3.5456967908177165e-06,3.5669403266267854e-06,3.5916073485869884e-06
-0.1821239999999999,3.563421e-06,1.998928e-06,-1.564493e-06,3.5321994579564623e-06,3.557728693816916e-06,3.587400674435713e-06
-0.18105,3.589671e-06,2.039178e-06,-1.550493e-06,3.5493266755281275e-06,3.5492316315785437e-06,3.5827511681618173e-06
-0.179975,3.587921e-06,2.030428e-06,-1.557493e-06,3.576203369335594e-06,3.5414507450191415e-06,3.5776901302967724e-06
-0.178901,3.582671e-06,2.011616e-06,-1.571055e-06,3.5910525035659306e-06,3.534389171161667e-06,3.5722491139060246e-06
-0.1778259999999999,3.566921e-06,1.987991e-06,-1.57893e-06,3.5856053017420586e-06,3.5280750458972634e-06,3.566459698755524e-06
-0.176752,3.549859e-06,1.970491e-06,-1.579367e-06,3.565478845582761e-06,3.5225724223839305e-06,3.5603532840115575e-06
-0.175677,3.545484e-06,1.954741e-06,-1.590742e-06,3.5413783025210442e-06,3.517977417853088e-06,3.553960902310603e-06
-0.1746029999999999,3.528859e-06,1.941616e-06,-1.587242e-06,3.520807169140494e-06,3.5143999576293064e-06,3.5473130573561944e-06
-0.173528,3.517046e-06,1.935928e-06,-1.581117e-06,3.5058115024798293e-06,3.511934047699787e-06,3.5404395864885036e-06
-0.172454,3.501734e-06,1.925428e-06,-1.576305e-06,3.495344900104273e-06,3.510621672166775e-06,3.533369548930326e-06
-0.171379,3.481172e-06,1.918429e-06,-1.562742e-06,3.487621174261208e-06,3.5104168718969014e-06,3.52613113964632e-06
-0.1703049999999999,3.468922e-06,1.917116e-06,-1.551805e-06,3.480038878934162e-06,3.5111570879946333e-06,3.518751627972783e-06
-0.16923,3.458421e-06,1.916678e-06,-1.541743e-06,3.4685921243839515e-06,3.5125483173795894e-06,3.511257319401157e-06
-0.168156,3.446172e-06,1.911866e-06,-1.534305e-06,3.45031560162101e-06,3.5141690137881213e-06,3.503673538155268e-06
-0.1670809999999999,3.440484e-06,1.910116e-06,-1.530368e-06,3.4291618269652135e-06,3.515495097957367e-06,3.4960246275230565e-06
-0.166007,3.447922e-06,1.907491e-06,-1.54043e-06,3.4203089706089e-06,3.5159451829324955e-06,3.4883339643287327e-06
-0.164932,3.463234e-06,1.905304e-06,-1.55793e-06,3.4457075785522355e-06,3.514941582483243e-06,3.480623983507542e-06
-0.163858,3.505671e-06,1.913616e-06,-1.592055e-06,3.5186689515660027e-06,3.5119793811962597e-06,3.4729162085227144e-06
-0.1627829999999999,3.573046e-06,1.914491e-06,-1.658555e-06,3.6256274873726965e-06,3.5066934119734545e-06,3.4652312833920204e-06
-0.161709,3.677608e-06,1.926741e-06,-1.750867e-06,3.7206744810694e-06,3.4989120244433405e-06,3.4575890024114444e-06
-0.160634,3.769483e-06,1.936366e-06,-1.833116e-06,3.7440830468013728e-06,3.4886875378813634e-06,3.4500083342990975e-06
-0.1595599999999999,3.753295e-06,1.960428e-06,-1.792867e-06,3.659061485813271e-06,3.4762964751326167e-06,3.442507438423441e-06
-0.158485,3.510046e-06,1.930678e-06,-1.579367e-06,3.483086676124149e-06,3.4622078103538775e-06,3.435103671964703e-06
-0.157411,3.227423e-06,1.821304e-06,-1.406118e-06,3.287975957346234e-06,3.4470236464569546e-06,3.4278135881621333e-06
-0.156336,3.17011e-06,1.737304e-06,-1.432806e-06,3.162395337644699e-06,3.4314025073562373e-06,3.420652927041394e-06
-0.1552619999999999,3.079548e-06,1.698367e-06,-1.381181e-06,3.158844977730468e-06,3.4159791318942353e-06,3.4136366009984384e-06
-0.154188,3.200298e-06,1.753054e-06,-1.447243e-06,3.261521200596969e-06,3.4012950840957472e-06,3.406778678189146e-06
-0.153113,3.510922e-06,1.868116e-06,-1.642805e-06,3.3985059692981993e-06,3.3877514681650407e-06,3.400092366794691e-06
-0.1520389999999999,3.604546e-06,1.787179e-06,-1.817366e-06,3.4897849169354017e-06,3.3755895536852836e-06,3.3935900029802873e-06
-0.150964,3.447484e-06,1.674305e-06,-1.773179e-06,3.496324921832451e-06,3.3648989413366363e-06,3.3872830449013765e-06
-0.14989,3.35736e-06,1.666867e-06,-1.690492e-06,3.4363384413985633e-06,3.3556477914240805e-06,3.381182074605737e-06
-0.148815,3.326735e-06,1.705367e-06,-1.621367e-06,3.361933703207053e-06,3.3477266369934657e-06,3.3752968092384104e-06
-0.1477409999999999,3.338985e-06,1.778429e-06,-1.560555e-06,3.3189176675708637e-06,3.3409964857364665e-06,3.3696361225970666e-06
-0.146666,3.353422e-06,1.856304e-06,-1.497118e-06,3.3203524866524252e-06,3.3353327033442827e-06,3.364208077768389e-06
-0.145592,3.372235e-06,1.901804e-06,-1.47043e-06,3.347982883017496e-06,3.3306578802687477e-06,3.359019971255093e-06
-0.144517,3.368297e-06,1.917991e-06,-1.450306e-06,3.37287048085242e-06,3.3269590662925555e-06,3.3540783886584637e-06
-0.143443,3.359985e-06,1.918429e-06,-1.441556e-06,3.376217364707577e-06,3.324287210422543e-06,3.3493892716192863e-06
-0.142368,3.342922e-06,1.903116e-06,-1.439806e-06,3.357300647015522e-06,3.322739243774796e-06,3.344957995356036e-06
-0.141294,3.328485e-06,1.892179e-06,-1.436306e-06,3.328159200696454e-06,3.3224258089723517e-06,3.340789455783286e-06
-0.1402189999999999,3.310547e-06,1.882991e-06,-1.427556e-06,3.3029721095047303e-06,3.3234299018088726e-06,3.336888164846334e-06
-0.139145,3.29961e-06,1.878179e-06,-1.421431e-06,3.2899988234526696e-06,3.325763341028961e-06,3.33325835236591e-06
-0.13807,3.291297e-06,1.872054e-06,-1.419243e-06,3.2890851041062244e-06,3.329328746602112e-06,3.329904072346646e-06
-0.136996,3.28561e-06,1.869866e-06,-1.415743e-06,3.293637359270539e-06,3.333894409851782e-06,3.326829311368483e-06
-0.135921,3.28561e-06,1.871616e-06,-1.413993e-06,3.295062379856755e-06,3.3390880380086435e-06,3.324038096364161e-06
-0.134847,3.281235e-06,1.871179e-06,-1.410056e-06,3.2884021003950965e-06,3.3444129536827064e-06,3.3215345988106815e-06
-0.133772,3.289985e-06,1.874679e-06,-1.415306e-06,3.2776049007638295e-06,3.3492871662076396e-06,3.3193232321578036e-06
-0.1326979999999999,3.292172e-06,1.884741e-06,-1.407431e-06,3.277170315088664e-06,3.353102166076435e-06,3.317408739217286e-06
-0.131623,3.323672e-06,1.889554e-06,-1.434118e-06,3.3063726887046347e-06,3.3552947818608416e-06,3.315796266279831e-06
-0.130549,3.371797e-06,1.904428e-06,-1.467368e-06,3.3758234570498765e-06,3.3554225066473536e-06,3.314491420949266e-06
-0.129474,3.424734e-06,1.914928e-06,-1.509805e-06,3.4731360247855177e-06,3.353230903283462e-06,3.3135003111178266e-06
-0.1284,3.518359e-06,1.928491e-06,-1.589867e-06,3.5594028411031332e-06,3.3487015529336674e-06,3.3128295631751144e-06
-0.127326,3.617234e-06,1.937678e-06,-1.679555e-06,3.5844639789586458e-06,3.3420708951319454e-06,3.3124863184498403e-06
-0.126251,3.611108e-06,1.949053e-06,-1.662055e-06,3.5159596003815065e-06,3.3338143053577552e-06,3.3124782079998075e-06
-0.1251769999999999,3.365672e-06,1.895679e-06,-1.469993e-06,3.364076166649794e-06,3.3245954967131806e-06,3.312813307117779e-06
-0.1241019999999999,3.103611e-06,1.799866e-06,-1.303744e-06,3.1832716774193158e-06,3.315187865949414e-06,3.313500072179672e-06
-0.123028,2.980674e-06,1.731179e-06,-1.249494e-06,3.047096009409911e-06,3.306380259562334e-06,3.3145472635501926e-06
-0.1219529999999999,3.145173e-06,1.708429e-06,-1.436743e-06,3.0108379434538154e-06,3.298883182395331e-06,3.3159638589929463e-06
-0.120879,3.056361e-06,1.749117e-06,-1.307244e-06,3.0839927805758893e-06,3.2932515351798907e-06,3.317758962272782e-06
-0.119804,3.149111e-06,1.896991e-06,-1.252119e-06,3.2269481167032826e-06,3.289836379573749e-06,3.3199417113600046e-06
-0.1187299999999999,3.370922e-06,1.969178e-06,-1.401743e-06,3.3722716619926395e-06,3.2887719441262008e-06,3.3225211899405844e-06
-0.117655,3.552921e-06,1.942928e-06,-1.609992e-06,3.4590869139451337e-06,3.2899968121999376e-06,3.3255063449778884e-06
-0.1165809999999999,3.485984e-06,1.807304e-06,-1.67868e-06,3.462591308026151e-06,3.293301838235315e-06,3.3289059120574816e-06
-0.115506,3.345547e-06,1.714992e-06,-1.630555e-06,3.4025261308047585e-06,3.298393270057577e-06,3.332728349341045e-06
-0.1144319999999999,3.292172e-06,1.722429e-06,-1.569743e-06,3.3263010762772922e-06,3.3049584326260333e-06,3.3369817802467788e-06
-0.113357,3.275548e-06,1.770992e-06,-1.504555e-06,3.278726023059659e-06,3.3127228285610148e-06,3.3416739444614623e-06
-0.112283,3.296985e-06,1.843179e-06,-1.453806e-06,3.278428367749351e-06,3.3214906470223608e-06,3.3468121565104224e-06
-0.111208,3.338985e-06,1.917991e-06,-1.420993e-06,3.3141958889835034e-06,3.331164340085524e-06,3.3524032707917468e-06
-0.110134,3.363922e-06,1.984053e-06,-1.379868e-06,3.359185479251083e-06,3.3417423517911234e-06,3.358453651677392e-06
-0.1090589999999999,3.380109e-06,2.009865e-06,-1.370243e-06,3.3900508124062207e-06,3.353296949978608e-06,3.3649691469960045e-06
-0.107985,3.384922e-06,2.021678e-06,-1.363243e-06,3.3984595231325513e-06,3.365936394342644e-06,3.3719550629663345e-06
-0.1069099999999999,3.389297e-06,2.025178e-06,-1.364118e-06,3.3908115306244732e-06,3.379757430459527e-06,3.3794161384759733e-06
-0.105836,3.386672e-06,2.024303e-06,-1.362368e-06,3.3801393491278316e-06,3.394795316211407e-06,3.3873565165171337e-06
-0.1047609999999999,3.382297e-06,2.01949e-06,-1.362806e-06,3.377008734621731e-06,3.410979157143377e-06,3.3957797106047795e-06
-0.103687,3.384484e-06,2.02299e-06,-1.361493e-06,3.384267931096065e-06,3.4281000988192646e-06,3.404688564108626e-06
-0.102612,3.391047e-06,2.024303e-06,-1.366743e-06,3.3971753632465416e-06,3.4457987740832224e-06,3.4140852006224525e-06
-0.1015379999999999,3.400234e-06,2.032178e-06,-1.368056e-06,3.408117004089042e-06,3.463576302091467e-06,3.4239709637677574e-06
-0.100463,3.411172e-06,2.033928e-06,-1.377243e-06,3.413678690302111e-06,3.480830190876628e-06,3.4343463451863292e-06
-0.099389504,3.430422e-06,2.04749e-06,-1.382931e-06,3.420370079663259e-06,3.4969129642061767e-06,3.4452108999275124e-06
-0.098315016,3.471109e-06,2.061053e-06,-1.410056e-06,3.444375429582223e-06,3.5112076167579865e-06,3.4565631489965523e-06
-0.097240536,3.508297e-06,2.071553e-06,-1.436743e-06,3.50249003629836e-06,3.523210612935138e-06,3.468400469519754e-06
-0.096166048,3.571734e-06,2.086865e-06,-1.484868e-06,3.5971050533307827e-06,3.5326106658941664e-06,3.480718973819036e-06
-0.095091576,3.657046e-06,2.103928e-06,-1.553118e-06,3.704985163196235e-06,3.5393505469059186e-06,3.493513379685587e-06
-0.094017096,3.760295e-06,2.117053e-06,-1.643242e-06,3.781202208632672e-06,3.543660167474107e-06,3.506776875298582e-06
-0.092942608,3.84692e-06,2.137615e-06,-1.709304e-06,3.7812193847277105e-06,3.5460524113725718e-06,3.5205009835251383e-06
-0.091868136,3.772545e-06,2.136303e-06,-1.636242e-06,3.6895337655862793e-06,3.547278558264267e-06,3.5346754316999005e-06
-0.090793648,3.509171e-06,2.07024e-06,-1.438931e-06,3.534700202125626e-06,3.5482469928148325e-06,3.5492880343062427e-06
-0.089719168,3.27161e-06,1.973991e-06,-1.297619e-06,3.378053014633665e-06,3.5499159953142935e-06,3.564324597102728e-06
-0.088644688,3.219548e-06,1.921928e-06,-1.297619e-06,3.282719956035128e-06,3.5531770908365147e-06,3.5797688519609036e-06
-0.087570208,3.443109e-06,1.917553e-06,-1.525555e-06,3.283527798738092e-06,3.5587480682162147e-06,3.5956024318211785e-06
-0.086495728,3.397172e-06,2.001115e-06,-1.396056e-06,3.374814111923516e-06,3.5670934370297147e-06,3.6118048946297182e-06
-0.08542124,3.435672e-06,2.141552e-06,-1.294119e-06,3.5180873688898866e-06,3.578384978921524e-06,3.6283538039121483e-06
-0.08434676,3.594921e-06,2.17349e-06,-1.421431e-06,3.6608678943330205e-06,3.5925074454865977e-06,3.645224871907152e-06
-0.08327228,3.820232e-06,2.16824e-06,-1.651992e-06,3.7578808423108723e-06,3.609106193383179e-06,3.6623921691285323e-06
-0.0821978,3.867483e-06,2.08249e-06,-1.784992e-06,3.7884376165785977e-06,3.627666437936836e-06,3.6798284020587996e-06
-0.08112332,3.728795e-06,1.977928e-06,-1.750867e-06,3.763502886585685e-06,3.6476092154213228e-06,3.69750525857589e-06
-0.08004884,3.673233e-06,1.968303e-06,-1.704929e-06,3.7173858490461387e-06,3.6683877262068374e-06,3.715393818788031e-06
-0.07897436,3.671483e-06,2.029553e-06,-1.64193e-06,3.6872170715042805e-06,3.6895693049767694e-06,3.7334650272321656e-06
-0.077899872,3.701671e-06,2.133678e-06,-1.567993e-06,3.6927010298781424e-06,3.710891960206144e-06,3.7516902208445614e-06
-0.076825392,3.756358e-06,2.228615e-06,-1.527743e-06,3.728931111175957e-06,3.7322891148487303e-06,3.7700417056783835e-06
-0.07575092,3.78392e-06,2.279802e-06,-1.504118e-06,3.775029911678302e-06,3.7538809361566334e-06,3.788493373980198e-06
-0.074676432,3.80492e-06,2.314364e-06,-1.490555e-06,3.810203780900293e-06,3.775934938869552e-06,3.8070213519405265e-06
-0.073601952,3.815857e-06,2.322677e-06,-1.49318e-06,3.825646619329388e-06,3.7988021669136415e-06,3.82560466722517e-06
-0.072527472,3.815857e-06,2.329239e-06,-1.486618e-06,3.826267052740563e-06,3.82283809646464e-06,3.844225924304088e-06
-0.071452992,3.828982e-06,2.329239e-06,-1.499743e-06,3.824141015238332e-06,3.848319321729581e-06,3.862871974647199e-06
-0.070378512,3.84167e-06,2.336677e-06,-1.504993e-06,3.8297761265609875e-06,3.875367901044007e-06,3.881534568067524e-06
-0.069304024,3.84517e-06,2.336239e-06,-1.50893e-06,3.846465775709416e-06,3.9038947821379e-06,3.900210970874818e-06
-0.068229552,3.861795e-06,2.344552e-06,-1.517243e-06,3.8699134438612035e-06,3.93357190228493e-06,3.91890453607372e-06
-0.067155064,3.884107e-06,2.355489e-06,-1.528618e-06,3.8926743427349505e-06,3.963839417818613e-06,3.937625210623591e-06
-0.066080584,3.910794e-06,2.366427e-06,-1.544368e-06,3.911230171413665e-06,3.993950265773129e-06,3.956389964805776e-06
-0.065006108,3.944482e-06,2.379989e-06,-1.564493e-06,3.931909397424148e-06,4.023049273161501e-06,3.975223129058905e-06
-0.06393162,3.99392e-06,2.400551e-06,-1.593367e-06,3.9708892565111805e-06,4.05027883846151e-06,3.994156624291329e-06
-0.062857144,4.049919e-06,2.418489e-06,-1.63143e-06,4.0453338521952636e-06,4.074898473203425e-06,4.0132300727109865e-06
