Applied potential [V];WE current [A]
-0.29522899999999996;-3.760582e-05
-0.29623;-3.6788504e-05
-0.29723099999999997;-3.6130896e-05
-0.29823099999999997;-3.5238424e-05
-0.299232;-3.4599604e-05
-0.30023299999999997;-3.390442e-05
-0.301234;-3.3181049999999996e-05
-0.302234;-3.2485866e-05
-0.303235;-3.1659158e-05
-0.304236;-3.1133068e-05
-0.305237;-3.0447278e-05
-0.306238;-2.9770882e-05
-0.307238;-2.9216612e-05
-0.308239;-2.8436876e-05
-0.30923999999999996;-2.7892e-05
-0.310241;-2.7328334e-05
-0.311241;-2.6689514e-05
-0.31224199999999996;-2.614464e-05
-0.313243;-2.5458846e-05
-0.31424399999999997;-2.499852e-05
-0.315245;-2.4444252e-05
-0.316245;-2.3899374e-05
-0.317246;-2.3401472e-05
-0.318247;-2.2819018e-05
-0.319248;-2.2415058e-05
-0.320248;-2.1945338e-05
-0.321249;-2.143804e-05
-0.32225;-2.1034082e-05
-0.323251;-2.0526784e-05
-0.324252;-2.0188583999999998e-05
-0.325252;-1.9812808e-05
-0.32625299999999996;-1.9390058e-05
-0.327254;-1.9108226e-05
-0.32825499999999996;-1.8629112e-05
-0.32925499999999996;-1.8375464e-05
-0.330256;-1.802787e-05
-0.33125699999999997;-1.7699065999999998e-05
-0.332258;-1.7473599999999998e-05
-0.33325899999999997;-1.7060244e-05
-0.334259;-1.6881752e-05
-0.33526;-1.6665681e-05
-0.336261;-1.636506e-05
-0.337262;-1.6205354e-05
-0.338262;-1.5885945e-05
-0.339263;-1.5773212e-05
-0.340264;-1.5566534e-05
-0.341265;-1.5378647e-05
-0.34226599999999996;-1.525652e-05
-0.34326599999999996;-1.5021659e-05
-0.344267;-1.493711e-05
-0.34526799999999996;-1.4824377e-05
-0.346269;-1.4692854e-05
-0.347269;-1.4608306e-05
-0.34826999999999997;-1.4420417e-05
-0.349271;-1.4382838999999999e-05
-0.350272;-1.4317078e-05
-0.351273;-1.421374e-05
-0.352273;-1.4176162e-05
-0.353274;-1.406343e-05
-0.354275;-1.4044641e-05
-0.355276;-1.4025853e-05
-0.356276;-1.3960090999999999e-05
-0.357277;-1.3960090999999999e-05
-0.358278;-1.3828569e-05
-0.35927899999999996;-1.3856752999999999e-05
-0.36028;-1.3847357999999999e-05
-0.36128;-1.3781597e-05
-0.36228099999999996;-1.3772204e-05
-0.363282;-1.3715836e-05
-0.36428299999999997;-1.3715837e-05
-0.36528299999999997;-1.3734624999999999e-05
-0.366284;-1.3706442e-05
-0.367285;-1.3715837e-05
-0.368286;-1.3687653e-05
-0.369287;-1.3706442999999999e-05
-0.370287;-1.3715836e-05
-0.371288;-1.3697047999999999e-05
-0.372289;-1.3725231e-05
-0.37329;-1.3687653e-05
-0.37428999999999996;-1.3725231e-05
-0.375291;-1.3744019e-05
-0.37629199999999996;-1.3762808e-05
-0.377293;-1.3790992e-05
-0.37829399999999996;-1.3753414e-05
-0.37929399999999996;-1.3828569e-05
-0.380295;-1.3837964e-05
-0.38129599999999997;-1.3856752e-05
-0.382297;-1.3922514e-05
-0.383297;-1.3903726e-05
-0.384298;-1.3969485e-05
-0.385299;-1.3997669e-05
-0.3863;-1.4035246e-05
-0.387301;-1.4101008e-05
-0.388301;-1.4101007e-05
-0.389302;-1.4185557e-05
-0.39030299999999996;-1.4232528999999999e-05
-0.391304;-1.4270107e-05
-0.392304;-1.4345261999999999e-05
-0.39330499999999996;-1.4345261999999999e-05
-0.394306;-1.4429812e-05
-0.39530699999999996;-1.4476784e-05
-0.396308;-1.4514361e-05
-0.397308;-1.4598909999999999e-05
-0.39830899999999997;-1.4608306e-05
-0.39931;-1.4702249e-05
-0.400311;-1.4758616e-05
